submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-A2-A0EP-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,0
TCGA-A2-A0EQ-01,-0.07527079,0.017213168,-0.0283168,0.100194626,-0.026631277,0.05985932,0.15059282,-0.20573275,-0.0014303587,-0.012881676,-0.1439234,0.004562169,0.053233538,-0.039269302,-0.02791644,-0.008937016,-0.0010136366,0.13936374,-0.050415076,-0.07651346,0.0036479123,-0.07104081,0.031495865,-0.085029006,-0.15194964,0.13924778,0.018328723,0.12477501,-0.29325217,0.033278577,0.0014160629,0.088535264,0
TCGA-A2-A0ER-01,0.011445031,0.05225201,0.060909506,-0.052549295,-0.029928785,0.0026700944,-0.09796583,0.12390564,-0.008259859,-0.002537975,0.066155575,-0.040049046,-0.027822804,0.0019006087,0.027999273,0.57765067,0.017386436,-0.18063676,0.03018204,0.00070602447,0.010593433,0.0055683292,0.014598304,-0.033640534,0.05385647,-0.065295346,0.038701948,-0.05612657,0.14263393,-0.08606816,-0.010029608,-0.03853558,0
TCGA-A2-A0ES-01,-0.05593644,0.04632725,0.044310715,-0.067819394,-0.03539292,-0.06475909,-0.18125363,0.23496982,0.032093797,0.020403137,0.153362,0.114706576,-0.072433084,0.01804718,-0.0030018785,0.6161144,-0.02168569,-0.263127,0.03991554,0.07386834,-0.046336126,0.02858435,0.0016496426,-0.03192243,0.21251363,-0.14268813,0.036786478,-0.056772415,0.19985323,-0.09980986,-0.041363142,-0.100412205,0
TCGA-A2-A0ET-01,0.039137557,-0.01854956,-0.0087174205,0.02814468,-0.009968501,-0.04468468,-0.020252187,0.034281705,-0.0765495,-0.04452283,0.002210267,-0.069377296,-0.019215342,-0.011015211,0.06637674,-1.2196434,0.012857288,0.04153774,-0.045110643,-0.021382742,-0.0023712628,0.0003140159,0.0043681357,0.029391648,0.048271008,-0.009249486,0.04066443,-0.05054282,-0.08168055,0.023169272,0.06886435,-0.006912155,1
TCGA-A2-A0EU-01,0.06317791,0.0012270827,0.04245889,-0.08239452,0.00423469,-0.07990475,-0.063542776,0.23848626,-0.106407255,0.078606896,0.12751806,0.01436409,-0.051880416,-0.0013098465,0.034601558,-1.5742697,0.03197792,-0.113706686,0.03472984,0.040920086,0.048928726,0.01475865,-0.0064219143,0.069025755,0.10859174,-0.11559152,0.12755643,-0.13210982,0.15563506,-0.06385387,0.038674824,-0.123600945,1
TCGA-A2-A0EV-01,0.05895792,-0.024352787,0.0469315,-0.076394476,0.022995848,-0.073166355,-0.047248084,0.1892469,-0.106457144,0.069546334,0.108995214,-0.008475821,-0.03469121,-0.008848478,0.04109775,-1.5427421,0.019749254,-0.07019713,0.014953265,0.03010995,0.052199174,0.03339665,-0.020541629,0.07362157,0.08004177,-0.08310724,0.1221855,-0.12881248,0.1086992,-0.047853537,0.0395687,-0.09370412,1
TCGA-A2-A0EW-01,-0.04566653,0.01237564,0.025628444,-0.084417604,-0.05861197,-0.025917515,-0.078638844,0.12295037,-0.06372899,-0.019546697,0.09326195,-0.0035425578,-0.028876241,-0.00885654,-0.0040549734,0.6627704,0.046537668,-0.22120592,0.0011325274,0.062048383,-0.067957446,-0.07959561,0.009244377,0.002978595,0.06931115,-0.09429548,0.042113792,-0.080542386,0.14843635,-0.041604407,0.028821921,0.01670845,0
TCGA-A2-A0EX-01,-0.059164986,0.033152044,0.04728919,-0.04610797,-0.022292953,-0.012794599,-0.09947764,0.22600053,-0.011032041,0.07523384,0.09174966,0.08280885,-0.018906694,0.03358039,-0.040615153,0.61003923,0.052438766,-0.15052977,0.097067855,0.062286206,0.03164928,-0.0052261315,0.012478614,-0.019623427,0.066753335,-0.11092896,0.07847643,-0.015918057,0.18556084,-0.10700066,-0.06865316,-0.06607114,1
TCGA-A2-A0EY-01,0.02241604,-0.020757778,-0.04955328,-0.035131343,-0.049845736,-0.027536616,0.014265369,0.08191972,-0.016086038,0.0846455,-0.016468264,-0.042978905,0.03978749,-0.06664098,-0.036588084,0.7150692,-0.019312799,-0.07087406,0.007844126,-0.02541881,0.022369612,-0.034174796,0.013502354,-0.055974156,0.018488176,-0.0084264055,0.009105485,-0.059544373,0.05981113,-0.010117598,-0.022380287,0.060237393,0
TCGA-A2-A0ST-01,-0.04179001,0.047677644,-0.09813887,0.0069522187,-0.018552672,-0.06823327,0.021643143,0.038547147,0.05009428,0.04387977,0.006141357,0.0229197,0.036588218,0.03304827,-0.004891584,0.80128074,0.034607917,-0.066464655,-0.022948889,-0.06417941,-0.0421897,0.032799277,-0.016657507,-0.027560173,0.0073864236,0.03534963,-0.05497468,-0.026307669,-0.028376713,0.033157043,0.034024663,-0.09023224,0
TCGA-A2-A0SU-01,-0.036988467,0.030176999,-0.040185098,0.07115006,0.016918559,0.07548474,0.071337886,-0.1732735,-0.031532194,-0.05036039,-0.12799823,-0.010771982,0.055165414,-0.032071624,-0.016507694,-0.54890573,0.02127406,0.19753918,-0.04157217,-0.058543496,-0.0040743463,-0.03193533,0.0079107825,-0.015044479,-0.13431051,0.1323908,-0.02189358,0.06052349,-0.23686276,0.03924256,-0.017598787,0.07455693,1
TCGA-A2-A0SV-01,0.0016380996,0.018375577,0.046700295,-0.059412383,-0.012936454,0.0045145005,-0.038556505,0.1377329,-0.006248351,-0.0054236148,0.050067566,0.023320556,-0.028687272,0.008168365,0.046312083,0.6194542,-0.0127803385,-0.1488572,0.045650415,0.030490108,-0.005063813,-0.036270853,-0.019214666,-0.008387445,0.040219374,-0.07083131,0.056898963,-0.040397916,0.13864972,-0.018343218,-0.009030098,0.009269791,1
TCGA-A2-A0SW-01,-0.026091114,-0.02870786,0.009648261,0.0006180033,-0.012924593,0.054117545,-0.00039391685,0.04510474,-0.039505925,0.05196487,-0.076595835,0.0890075,0.043118183,-0.01299194,-0.09209479,-0.8248513,0.010172576,0.10689967,-0.06360634,-0.057241015,0.025403071,0.0058070756,0.008802706,0.027133407,-0.061498515,0.0018947199,0.052997913,-0.041504312,-0.0062869936,-0.0073306635,-0.031712502,0.018703924,1
TCGA-A2-A0SX-01,-0.027458176,-0.049294412,-0.042157594,0.04210376,0.0077151246,0.035840064,0.01706944,-0.099929534,0.044608478,-0.0862915,-0.03594914,0.023198366,-0.031328198,0.014605935,0.022152832,0.8705174,-0.05809802,0.047359563,-0.016084967,-0.0052121803,-0.040513467,-0.0054480247,-0.044547383,-0.040573895,-0.012211375,0.04680174,-0.030037444,0.005928438,-0.0077139474,0.040843777,-0.014925415,0.060300156,1
TCGA-A2-A0SY-01,-0.011110857,-0.013498841,0.030738648,-0.04180927,0.06273885,-0.061454162,-0.05153327,0.08993823,-0.08136359,0.010236731,0.081742905,0.0033003022,0.028225426,0.06734159,0.048713613,-0.9179703,0.029648706,0.05844403,-0.0062033515,0.039515086,0.014787484,-0.02198663,0.008468503,0.004740717,0.054362543,0.03755825,0.10961367,-0.072407424,0.02611883,-0.019622691,0.04599432,-0.09115051,1
TCGA-A2-A0T0-01,-0.036522686,0.026302518,-0.03731245,0.07437905,-0.010171752,0.100344464,0.11839212,-0.20302789,-0.03530964,-0.03593222,-0.12071595,-0.016196214,0.047666375,-0.02781326,-0.011251757,-0.49978173,0.018288791,0.17206141,-0.047424197,-0.08830469,-0.017858159,-0.041022386,-0.006690746,-0.03264141,-0.15763566,0.13624659,-0.0011172779,0.07555652,-0.27874595,0.056891076,-0.013378838,0.07135503,1
TCGA-A2-A0T1-01,0.03945987,0.04770717,-0.056271736,-0.06617255,-0.016903799,0.011313781,0.069847174,-0.035509992,-0.025466707,0.025924793,-0.0550218,0.008437395,0.053899918,0.027574774,0.06566893,-0.043521523,-0.038140863,0.005741425,0.057575457,0.009376593,0.046489347,-0.044985916,-0.054678146,0.02521518,0.059471793,-0.044906624,0.053210225,0.027384263,-0.075108215,0.0647965,-0.02670663,0.031365022,1
TCGA-A2-A0T2-01,-0.020812094,-0.0045974236,0.03644186,-0.03410939,0.01310106,0.023932382,-0.07353803,0.119688995,0.048709933,-0.0379662,0.09126757,0.01817593,-0.015669193,0.06486588,-0.010670045,0.6846869,-0.0043130815,-0.071954675,0.048176765,0.07902671,5.4765493e-05,0.036771152,-0.0032044107,0.012694957,0.056248195,-0.06476463,0.025993366,-0.010260034,0.19381921,-0.023660757,-0.048248984,0.0015827287,1
TCGA-A2-A0T3-01,0.05736637,-0.013054965,0.07061827,-0.07764504,0.033178587,-0.07566826,-0.044010896,0.20143628,-0.09916684,0.07090425,0.110555,-0.00833546,-0.0426954,-0.01589683,0.05939232,-1.5603709,0.012315914,-0.06710272,0.031054216,0.041014142,0.04898386,0.028067227,-0.017849242,0.08243477,0.099884935,-0.095598675,0.1164974,-0.10930416,0.09942575,-0.048874028,0.022600329,-0.091827884,1
TCGA-A2-A0T4-01,-0.044521376,0.05935161,-0.09806338,-0.05458034,-0.04601298,-0.012068197,-0.021124054,0.018921172,-0.020338442,0.016572943,-0.002264388,-0.018875942,0.048289586,-0.00020376313,-0.038725983,0.78609335,-0.0032414198,-0.078931235,0.026828038,-0.085699014,-0.010899138,0.06157187,-0.0442614,-0.04148808,0.012326933,0.0096264705,-0.051657427,-0.056555923,0.04455097,-0.00064910203,-0.025428677,-0.04547347,1
TCGA-A2-A0T5-01,-0.033538282,-0.0050685387,0.028331812,-0.03456194,0.034169514,0.033033,-0.082374565,0.11228389,0.051174883,-0.055209078,0.09185383,-0.010290891,-0.002866026,0.052442964,-0.0030158558,0.67528254,-0.005170349,-0.08258959,0.06768516,0.07189716,0.011691559,0.03479028,0.008206541,-0.012134431,0.029501386,-0.041599907,0.026331995,-0.011105526,0.18497004,-0.028089024,-0.057337575,-0.0189376,1
TCGA-A2-A0T6-01,-0.033538282,-0.0050685387,0.028331812,-0.03456194,0.034169514,0.033033,-0.082374565,0.11228389,0.051174883,-0.055209078,0.09185383,-0.010290891,-0.002866026,0.052442964,-0.0030158558,0.67528254,-0.005170349,-0.08258959,0.06768516,0.07189716,0.011691559,0.03479028,0.008206541,-0.012134431,0.029501386,-0.041599907,0.026331995,-0.011105526,0.18497004,-0.028089024,-0.057337575,-0.0189376,1
TCGA-A2-A0T7-01,0.021495357,-0.05440861,-0.012191596,-0.04674796,-0.015873414,-0.011335164,0.03133626,-0.08485608,-0.0561299,-0.027863542,-0.041205466,-0.07995311,0.006758455,-0.005326052,0.02086108,-1.2133512,-0.019228652,0.05190184,-0.04638557,-0.05632489,-0.018996011,-0.032463755,-0.005806392,-0.0031943899,-0.051308446,0.02942761,-0.02188224,-0.021591697,-0.19000293,0.033793025,0.096020825,-0.029990477,1
TCGA-A2-A0YC-01,0.030911699,0.003193738,-0.004248622,-0.020964094,0.011763532,-0.054047927,3.0468218e-05,0.022363504,-0.078021914,-0.014336625,0.02247306,-0.056831613,-0.027913388,-0.012081762,0.0499429,-1.3676448,0.026396051,0.0010636821,-0.041946232,-0.0053504035,0.0069640167,-0.004859071,0.011732796,0.037878036,0.025750406,-0.012370296,0.020983513,-0.053224865,-0.108849466,-0.011232682,0.09054697,-0.021884425,1
TCGA-A2-A0YD-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-A2-A0YE-01,-0.00798361,-0.0021315198,-0.0010157852,-0.004356213,-0.0027525835,-0.035037503,-0.032776494,0.08920327,0.0057021715,-0.004983017,0.051544674,0.020655252,-0.002539333,0.03482723,-0.013759742,0.8003788,0.007026151,-0.017678492,0.04176134,0.093671985,0.0043442138,0.0647434,-0.011025405,0.033227086,0.05210764,-0.045147426,0.000632789,0.009885114,0.18146181,-0.023053385,-0.06439748,0.015134232,1
TCGA-A2-A0YF-01,0.0037252307,0.024645397,0.034945425,-0.047590815,-0.00970478,-0.025174856,0.038221937,0.0060022227,-0.0040084794,0.015825419,0.06576864,0.037138075,0.04371753,0.023466166,-0.05919559,0.623193,-0.04170394,-0.023610167,-0.005488394,0.031052418,-0.011752408,-0.027715225,0.0252511,0.016644733,-0.013266955,0.0031521395,-0.070749804,-0.03425299,0.0508575,-0.01960335,0.025845354,0.011804389,1
TCGA-A2-A0YG-01,-0.022071317,-0.018559335,0.048088547,-0.038288824,0.00029017404,0.044816837,-0.02938478,0.115472145,0.06268224,0.030700108,-0.014294006,0.121764034,-0.06914054,0.07258891,0.06472241,0.5890561,-0.077352375,-0.02705001,-0.0438584,-0.094996385,-0.013576996,-0.05448812,0.030654842,-0.05027628,-0.07614907,-0.012306072,0.06112651,0.025156869,0.07688247,-0.037155874,-0.0028044526,-0.07798143,1
TCGA-A2-A0YH-01,-0.025060222,0.029014396,0.07590702,-0.026722513,-0.027164083,-0.018165514,-0.16502456,0.18122524,0.016773108,0.0015366878,0.13047382,0.07371673,-0.025292438,0.03102183,0.0014522574,0.61636174,-0.0039553344,-0.17483798,0.004409468,0.11715848,-0.071607396,0.0121679045,0.004530305,0.04587105,0.116404064,-0.12461946,0.04534107,-0.051755678,0.19360964,-0.05526472,-0.019964034,0.013136433,1
TCGA-A2-A0YI-01,-0.085893184,0.026909852,0.01757228,0.087954104,0.03654694,-0.031067811,-0.013312881,-0.037875976,-0.02728847,-0.029768912,0.028190173,-0.07166277,0.02407651,0.045656774,0.03745312,0.6020284,-0.08076404,0.025612034,-0.02115248,-0.019229956,-0.008600574,-0.010177698,-0.020849017,-0.042400092,-0.056724094,0.05415777,-0.05519187,-0.10354614,-0.019083127,-0.060764685,-0.018994058,0.08485314,1
TCGA-A2-A0YJ-01,0.0045553297,-0.060394168,0.027574833,-0.019349076,0.021439213,0.040183008,-0.036866147,0.18601394,0.07227698,0.07785856,0.036350902,0.072770566,-0.103487164,0.070974134,0.084583454,0.7289505,0.0067371204,-0.059966825,-0.02240595,0.0767876,0.0126382,-0.071952015,-0.01827783,0.02255577,0.09237672,0.012903057,0.058628116,-0.027218867,0.27469367,-0.018789865,0.023639789,0.019171493,1
TCGA-A2-A0YK-01,-0.03262709,-0.014122544,-0.023799185,-0.015432663,0.016567487,-0.030229867,-0.016699392,0.08224931,0.024723474,-0.009747872,0.078961395,0.046895817,-0.059277352,0.047951486,0.036651064,0.71047294,-0.019868076,-0.027463607,0.02388555,0.066721745,0.0057107694,-0.008174237,-0.045828883,-0.012182651,0.08573765,-0.039684214,0.0764969,-0.000699047,0.17380244,-0.0039852634,-0.09961601,0.013357567,1
TCGA-A2-A0YL-01,-0.030866072,0.014323207,-0.018808428,0.028879546,0.033290584,0.017881885,0.033477437,-0.1473304,-0.052759852,-0.0054173563,-0.10143853,0.05022855,0.09989864,-0.040533874,-0.02230055,0.2802263,0.0306952,0.08960462,-0.009596178,-0.069160156,-0.03195597,0.02015588,0.016092325,0.00036424585,-0.030576788,0.085287325,0.033119332,0.04628658,-0.15220334,-0.0022548512,-0.004645655,0.067532584,1
TCGA-A2-A0YM-01,0.026539981,-0.013034282,0.027127143,-0.079578795,-0.027183872,-0.0019209832,-0.08233272,0.15030761,-0.057120528,0.037714742,0.02807308,0.016546369,-0.022006031,0.02521957,-0.039078664,-1.1644402,0.0026021302,-0.042603754,-0.008693697,0.005881019,0.01890533,0.01898988,-0.020647263,0.03817314,0.04594458,-0.06638599,-0.008869011,-0.064383894,0.027328297,-0.051625617,0.004472522,-0.06657936,1
TCGA-A2-A0YT-01,0.013228923,-0.013323126,-0.002648714,0.039116167,-0.011574965,0.09248309,0.036392998,-0.115944296,-0.046391156,0.013062021,-0.09606538,-0.0015451019,0.027440015,-0.058867756,-0.023688743,-0.72679317,0.0050943494,0.1180002,-0.036738284,-0.078282766,-0.0058698766,-0.0013652407,-0.009734964,0.0313192,-0.08886727,0.019598223,0.012418415,0.0024662279,-0.14325513,0.0514872,0.0078556,0.053471074,1
TCGA-A2-A1FV-01,-0.017747357,0.011715444,0.07078993,-0.05841615,-0.061774712,-0.05346109,-0.15918638,0.15513894,0.0056827404,0.0101689305,0.13673124,0.009294227,-0.04969961,0.010780926,-0.013796279,0.6448945,0.024472386,-0.20463917,0.022818765,0.10726149,-0.033309948,-0.007511314,0.025547767,-0.0018905085,0.054636337,-0.108103015,0.033973496,-0.08238396,0.1785634,-0.071393974,0.00112102,-0.03249745,1
TCGA-A2-A1FW-01,-0.011860311,-0.04400325,-0.027070466,0.010462962,-0.037875634,0.09123851,0.11593569,-0.22257559,-0.038619366,-0.041003294,-0.13130113,-0.039378323,0.036459032,-0.037091184,-0.03032119,-0.862898,-0.01173076,0.18075883,-0.061102062,-0.10747092,-0.03626437,-0.03865763,-0.010836592,-0.040597975,-0.16440654,0.097318284,-0.046963055,0.05654305,-0.27383226,0.09070092,0.027153915,0.033725694,1
TCGA-A2-A1FX-01,0.043551445,-0.013709782,0.06192636,-0.09552608,0.0251952,-0.06578873,-0.039889503,0.17831403,-0.08932564,0.08774432,0.10622508,0.015136145,-0.040619608,0.0067318184,0.031368364,-1.521976,0.016548082,-0.062374465,0.029081808,0.04641921,0.04011612,0.015110824,-0.014260208,0.06553584,0.06640632,-0.074951194,0.09924242,-0.10351986,0.08040258,-0.053568847,0.0457279,-0.08991276,0
TCGA-A2-A1FZ-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-A2-A1G0-01,0.058146983,-0.0031816345,0.05289727,-0.084861346,0.0036550947,-0.08642429,-0.07104137,0.20559537,-0.10299489,0.044041686,0.11535635,-0.042709634,-0.04522812,-0.0057523,0.057669926,-1.4954461,0.04005499,-0.09812527,0.00974931,0.026584454,0.014477659,0.01294348,-0.0039583202,0.07344192,0.09481115,-0.110356875,0.09475604,-0.13806504,0.113078415,-0.039445825,0.08119417,-0.091732845,1
TCGA-A2-A1G1-01,0.0026713163,-0.04028511,-0.010455313,-0.016423233,-0.053214174,-0.051606223,0.016972732,0.20972192,0.016298983,0.085156195,0.113466,0.040876403,-0.0020954572,0.111613564,-0.09325481,0.72921777,-0.00685139,-0.093565665,0.09466708,0.1275304,0.046060253,-0.0012201332,-0.049249057,0.024053158,0.07785357,-0.0951258,0.12298092,-0.0075158067,0.2756155,-0.028134234,-0.067427374,-0.025525762,1
TCGA-A2-A1G4-01,0.051904723,-0.00072654895,0.02881172,-0.034983836,-0.048588913,-0.025825545,-0.13338242,0.08885998,0.023293737,-0.04923255,0.082961224,0.052958697,-0.013484631,0.07407462,-0.0026832917,0.6384816,-0.045995742,-0.17441118,0.051484592,0.03012807,-0.038367342,-0.00018728897,-0.04549149,0.020318808,0.07335452,-0.05152861,0.061603736,-0.10203737,0.13575609,-0.01585824,-0.009959752,0.007467078,1
TCGA-A2-A1G6-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-A2-A259-01,-0.059011653,0.015454831,-0.04102576,0.059641145,0.020132978,0.08457352,0.103207596,-0.19924152,-0.02394661,-0.08030573,-0.1540919,-0.02951499,0.076262414,-0.030427206,0.0027015111,-0.6457032,-0.002300799,0.1902391,-0.07232309,-0.10128301,-0.04359938,-0.041126903,0.03585076,-0.043402463,-0.129816,0.15610185,-0.055157144,0.08674233,-0.2948119,0.045078926,0.014308428,0.07247542,1
TCGA-A2-A25A-01,-0.0021322817,-0.03343594,-0.014575782,-0.030234583,-0.0039726906,0.010642409,-0.028134305,-0.009874368,0.02658138,-0.036084034,0.007567659,0.018321253,0.011585657,0.020721879,-0.0054143765,0.8989857,-0.021399703,-0.009344868,0.026411178,0.041074224,-0.031986427,0.0036780722,-0.013469195,-0.019574283,0.00846649,-0.004018344,-0.023697648,-0.03236467,0.107934654,0.01267045,-0.0031533558,0.017754124,0
TCGA-A2-A25B-01,-0.035914987,-0.0076153856,-0.021829132,-0.0020755604,-0.018983345,0.05930771,0.10430426,-0.17349994,-0.021333542,-0.039418407,-0.114161216,-0.030977938,0.032920007,-0.0077328878,-0.0067182877,-0.94223917,-0.0069538057,0.14714342,-0.054552875,-0.100084595,-0.026144277,-0.03983828,0.020083869,-0.023417352,-0.11732917,0.09951799,-0.08839479,0.057839688,-0.28938997,0.05864977,0.059600472,0.010182666,1
TCGA-A2-A25C-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-A2-A25D-01,0.040247023,-0.012297867,0.05783617,-0.0468115,0.016792793,0.020080432,0.024307441,0.011743268,-0.042590823,0.021217307,-0.012974061,0.013335504,-0.004544791,0.007709439,-0.0049296715,-1.0816317,0.0030355155,0.06734689,-0.010350553,-0.032334976,0.023661006,0.000806693,-0.031275768,0.059862435,-0.015184812,-0.008270316,0.065247625,-0.036845174,-0.06857999,-0.01012487,0.011473751,0.017889129,1
TCGA-A2-A25E-01,0.03376308,-0.016877173,0.033111032,-0.043943174,0.020973284,-0.041364834,0.0063414676,0.03546535,-0.07255861,0.0026330557,0.026762016,-0.043185584,-0.03323048,-0.017387677,0.052087177,-1.4024075,0.010305002,0.01166857,-0.01763655,0.0016244128,0.0062037595,0.0023961999,-0.010092368,0.04836142,0.0174262,-0.027648725,0.025769215,-0.04714154,-0.081467405,-0.010667212,0.071617834,-0.03185807,0
TCGA-A2-A25F-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-A2-A3KC-01,-0.03234406,0.04310724,-0.067899525,-0.016967244,-0.023743968,-0.021463946,0.018428456,0.021690255,-0.016102996,0.03280788,-0.011908449,-0.008736238,0.016275097,-0.004744415,-0.021006593,0.7284709,0.016050488,-0.057122283,0.014128091,-0.065146975,-0.010916363,0.009464148,-0.031172847,-0.026845036,-0.02031868,0.020702116,0.018619772,-0.017337177,0.0054284185,-0.010792561,-0.01285773,-0.018039776,1
TCGA-A2-A3KD-01,-0.026950523,0.024321416,-0.028515536,-0.0043187737,-0.020100545,0.00037153065,0.0279697,0.0054471544,0.036122087,0.015609389,0.041329525,0.023763537,0.04255566,0.035204526,-0.053485822,0.6879447,-0.015940487,-0.06697299,-0.013445487,-0.016598098,0.005793009,-0.051420253,0.029602582,0.009682151,-0.04112298,0.0024283454,-0.025171582,-0.020593222,-0.03440754,-0.0130872205,-0.08266129,-0.020898683,1
TCGA-A2-A3XS-01,-0.054171905,0.014619397,0.004156676,-0.009108521,0.024743576,-0.03328179,0.039728533,-0.071714304,0.008071307,-0.008345673,0.009435408,0.037148826,-0.0061110966,-0.031860117,0.0024887822,0.69105905,0.028437763,0.002299495,-0.043436468,0.021154888,0.009513635,-0.03850084,-0.020058667,0.05180818,-0.028936736,0.002764754,0.023360778,-0.008873504,-0.083505526,0.045026474,0.0007112678,0.10407098,1
TCGA-A2-A3XT-01,-0.0068944544,-0.02745503,-0.009001079,0.002293013,-0.0073378496,0.09073581,0.06626732,-0.09348733,-0.04132047,0.0073430743,-0.097395115,0.03723403,0.04811335,-0.020477075,-0.053898882,-0.7438278,0.004285872,0.1349543,-0.0773848,-0.08628922,-0.0024045818,-0.011369493,-0.00092000305,0.008814098,-0.106155775,0.06357964,0.03336398,-0.012641896,-0.13464822,0.032031886,0.008682085,0.06368323,0
TCGA-A2-A3XU-01,0.052122742,-0.03032869,0.037760075,-0.05505357,0.013381142,-0.050755307,-0.037290175,0.1390848,-0.08619633,0.0313892,0.05976394,0.0005292292,-0.031327184,0.0027178181,0.026473394,-1.4561298,0.0024502724,-0.038064785,-0.0112498235,0.025821038,0.035603095,0.03060079,-0.023633664,0.05873865,0.06469948,-0.0622162,0.06411864,-0.0832399,0.034372106,-0.04868079,0.038862027,-0.06911601,1
TCGA-A2-A3XV-01,0.028989166,0.0027021784,0.002030489,0.0058818385,0.023143131,-0.058045387,-0.012330641,0.03578085,-0.07441965,-0.02890403,0.023930512,-0.06322174,-0.03255951,-0.008228083,0.08238994,-1.3097832,0.032178193,0.033607833,-0.039403155,0.007802196,0.010494579,0.0011109449,-0.00071867346,0.037157476,0.03056068,0.00798168,0.033104297,-0.051290173,-0.09865783,0.0034230873,0.08438538,-0.012254907,1
